steamID/appID,steamid,appid,playtime_forever,achievements
76561198018570077/92100,66,92100,0,
76561198018570077/107100,66,107100,0,
76561198018570077/113200,66,113200,313,
76561198018570077/65800,66,65800,0,
76561198018570077/115100,66,115100,158,
76561198018570077/107600,66,107600,0,
76561198018570077/201570,66,201570,0,
76561198018570077/2400,66,2400,0,
76561198018570077/2420,66,2420,0,
76561198018570077/2430,66,2430,0,
76561198018570077/22380,66,22380,0,
76561198018570077/207610,66,207610,1025,
76561198018570077/104900,66,104900,0,
76561198018570077/204180,66,204180,0,
76561198018570077/210170,66,210170,0,
76561198018570077/63700,66,63700,0,
76561198018570077/206440,66,206440,0,
76561198018570077/214340,66,214340,0,
76561198018570077/730,66,730,2158,
76561198018570077/204300,66,204300,0,
76561198018570077/212680,66,212680,0,
76561198018570077/200710,66,200710,0,
76561198018570077/204360,66,204360,0,
76561198018570077/203140,66,203140,0,
76561198018570077/205790,66,205790,0,
76561198018570077/219640,66,219640,0,
76561198018570077/211400,66,211400,0,
76561198018570077/223470,66,223470,0,
76561198018570077/225540,66,225540,703,
76561198018570077/201790,66,201790,0,
76561198018570077/227300,66,227300,0,
76561198018570077/95700,66,95700,0,
76561198018570077/224580,66,224580,52,
76561198018570077/229520,66,229520,0,
76561198018570077/230050,66,230050,0,
76561198018570077/233450,66,233450,0,
76561198018570077/230700,66,230700,0,
76561198018570077/48240,66,48240,0,
76561198018570077/223450,66,223450,0,
76561198018570077/233720,66,233720,192,
76561198018570077/31280,66,31280,0,
76561198018570077/113020,66,113020,93,
76561198018570077/224760,66,224760,60,
76561198018570077/219740,66,219740,1550,
76561198018570077/322330,66,322330,4815,
76561198018570077/233230,66,233230,0,
76561198018570077/234650,66,234650,0,
76561198018570077/236090,66,236090,0,
76561198018570077/72850,66,72850,0,
76561198018570077/241600,66,241600,0,
76561198018570077/35700,66,35700,0,
76561198018570077/35720,66,35720,0,
76561198018570077/242760,66,242760,135,
76561198018570077/239800,66,239800,0,
76561198018570077/239450,66,239450,0,
76561198018570077/244710,66,244710,0,
76561198018570077/244850,66,244850,0,
76561198018570077/247020,66,247020,0,
76561198018570077/225080,66,225080,0,
76561198018570077/239030,66,239030,0,
76561198018570077/248730,66,248730,9,
76561198018570077/218620,66,218620,0,
76561198018570077/241240,66,241240,0,
76561198018570077/250180,66,250180,0,
76561198018570077/250320,66,250320,11,
76561198018570077/237740,66,237740,0,
76561198018570077/207140,66,207140,0,
76561198018570077/252330,66,252330,0,
76561198018570077/252490,66,252490,1203,
76561198018570077/253110,66,253110,1,
76561198018570077/249990,66,249990,0,
76561198018570077/218060,66,218060,0,
76561198018570077/245130,66,245130,0,
76561198018570077/243040,66,243040,0,
76561198018570077/255710,66,255710,177,
76561198018570077/236450,66,236450,0,
76561198018570077/221910,66,221910,123,
76561198018570077/261030,66,261030,220,
76561198018570077/249130,66,249130,0,
76561198018570077/261570,66,261570,1254,
76561198018570077/261880,66,261880,1,
76561198018570077/264140,66,264140,0,
76561198018570077/248820,66,248820,0,
76561198018570077/9980,66,9980,0,
76561198018570077/265930,66,265930,131,
76561198018570077/266210,66,266210,0,
76561198018570077/237990,66,237990,4208,
76561198018570077/221100,66,221100,181,
76561198018570077/269210,66,269210,0,
76561198018570077/244870,66,244870,0,
76561198018570077/272060,66,272060,0,
76561198018570077/94400,66,94400,0,
76561198018570077/224480,66,224480,0,
76561198018570077/274290,66,274290,0,
76561198018570077/274920,66,274920,25,
76561198018570077/251570,66,251570,3817,
76561198018570077/275390,66,275390,0,
76561198018570077/277430,66,277430,0,
76561198018570077/277930,66,277930,0,
76561198018570077/280320,66,280320,0,
76561198018570077/268750,66,268750,0,
76561198018570077/281640,66,281640,1133,
76561198018570077/281690,66,281690,0,
76561198018570077/282860,66,282860,53,
76561198018570077/285900,66,285900,0,
76561198018570077/286040,66,286040,0,
76561198018570077/287600,66,287600,132,
76561198018570077/288160,66,288160,202,
76561198018570077/274980,66,274980,0,
76561198018570077/33910,66,33910,1,
76561198018570077/33930,66,33930,1,
76561198018570077/65700,66,65700,0,
76561198018570077/65720,66,65720,0,
76561198018570077/219540,66,219540,0,
76561198018570077/290770,66,290770,0,
76561198018570077/250560,66,250560,0,
76561198018570077/295110,66,295110,2052,
76561198018570077/362300,66,362300,0,
76561198018570077/433850,66,433850,280,
76561198018570077/439700,66,439700,0,
76561198018570077/295790,66,295790,0,
76561198018570077/222900,66,222900,0,
76561198018570077/296470,66,296470,0,
76561198018570077/297110,66,297110,0,
76561198018570077/57690,66,57690,0,
76561198018570077/35450,66,35450,0,
76561198018570077/236830,66,236830,0,
76561198018570077/238460,66,238460,0,
76561198018570077/237930,66,237930,0,
76561198018570077/301460,66,301460,0,
76561198018570077/303390,66,303390,0,
76561198018570077/304930,66,304930,30,
76561198018570077/214830,66,214830,0,
76561198018570077/240970,66,240970,0,
76561198018570077/306410,66,306410,0,
76561198018570077/38400,66,38400,0,
76561198018570077/38410,66,38410,0,
76561198018570077/38420,66,38420,0,
76561198018570077/38700,66,38700,0,
76561198018570077/38720,66,38720,0,
76561198018570077/38740,66,38740,0,
76561198018570077/8980,66,8980,0,
76561198018570077/49520,66,49520,0,
76561198018570077/9480,66,9480,0,
76561198018570077/55230,66,55230,0,
76561198018570077/206420,66,206420,0,
76561198018570077/311400,66,311400,0,
76561198018570077/311690,66,311690,147,
76561198018570077/314020,66,314020,0,
76561198018570077/317250,66,317250,2,
76561198018570077/318430,66,318430,0,
76561198018570077/319510,66,319510,90,
76561198018570077/253430,66,253430,0,
76561198018570077/322170,66,322170,0,
76561198018570077/322300,66,322300,0,
76561198018570077/441790,66,441790,0,
76561198018570077/323580,66,323580,0,
76561198018570077/323850,66,323850,0,
76561198018570077/239140,66,239140,230,
76561198018570077/238320,66,238320,470,
76561198018570077/252050,66,252050,0,
76561198018570077/266290,66,266290,0,
76561198018570077/270850,66,270850,0,
76561198018570077/284290,66,284290,0,
76561198018570077/245490,66,245490,0,
76561198018570077/256290,66,256290,0,
76561198018570077/260230,66,260230,0,
76561198018570077/327890,66,327890,219,
76561198018570077/329860,66,329860,52,
76561198018570077/330070,66,330070,7080,
76561198018570077/330180,66,330180,3,
76561198018570077/330840,66,330840,716,
76561198018570077/331670,66,331670,1040,
76561198018570077/231740,66,231740,0,
76561198018570077/332310,66,332310,0,
76561198018570077/332800,66,332800,199,
76561198018570077/336100,66,336100,0,
76561198018570077/319630,66,319630,1184,
76561198018570077/236110,66,236110,0,
76561198018570077/271590,66,271590,5731,
76561198018570077/346010,66,346010,0,
76561198018570077/346110,66,346110,292,
76561198018570077/407530,66,407530,0,
76561198018570077/349740,66,349740,0,
76561198018570077/352070,66,352070,0,
76561198018570077/353560,66,353560,48,
76561198018570077/275100,66,275100,113,
76561198018570077/307880,66,307880,0,
76561198018570077/354140,66,354140,91,
76561198018570077/354240,66,354240,0,
76561198018570077/326460,66,326460,0,
76561198018570077/355970,66,355970,0,
76561198018570077/356050,66,356050,0,
76561198018570077/232090,66,232090,0,
76561198018570077/232150,66,232150,0,
76561198018570077/362930,66,362930,92,
76561198018570077/363790,66,363790,0,
76561198018570077/104200,66,104200,0,
76561198018570077/263980,66,263980,0,
76561198018570077/315430,66,315430,0,
76561198018570077/341500,66,341500,0,
76561198018570077/368360,66,368360,83,
76561198018570077/369400,66,369400,0,
76561198018570077/370910,66,370910,0,
76561198018570077/372000,66,372000,0,
76561198018570077/372210,66,372210,1,
76561198018570077/20920,66,20920,0,
76561198018570077/292030,66,292030,264,
76561198018570077/374040,66,374040,539,
76561198018570077/376870,66,376870,737,
76561198018570077/381210,66,381210,74,
76561198018570077/382940,66,382940,150,
76561198018570077/384190,66,384190,1073,
76561198018570077/367580,66,367580,0,
76561198018570077/386070,66,386070,11,
76561198018570077/369580,66,369580,0,
76561198018570077/385520,66,385520,0,
76561198018570077/386900,66,386900,1,
76561198018570077/387290,66,387290,0,
76561198018570077/388090,66,388090,5,
76561198018570077/391540,66,391540,815,
76561198018570077/394250,66,394250,0,
76561198018570077/397460,66,397460,179,
76561198018570077/398480,66,398480,62,
76561198018570077/402630,66,402630,61,
76561198018570077/404620,66,404620,42,
76561198018570077/407230,66,407230,0,
76561198018570077/413150,66,413150,1684,
76561198018570077/415420,66,415420,18,
76561198018570077/418070,66,418070,0,
76561198018570077/418340,66,418340,165,
76561198018570077/425580,66,425580,284,
76561198018570077/426000,66,426000,369,
76561198018570077/427920,66,427920,192,
76561198018570077/427730,66,427730,0,
76561198018570077/431240,66,431240,0,
76561198018570077/431910,66,431910,0,
76561198018570077/433340,66,433340,1088,
76561198018570077/434170,66,434170,2412,
76561198018570077/434000,66,434000,85,
76561198018570077/446830,66,446830,0,
76561198018570077/442070,66,442070,232,
76561198018570077/365590,66,365590,151,
76561198018570077/524440,66,524440,0,
76561198018570077/448240,66,448240,91,
76561198018570077/448510,66,448510,1009,
76561198018570077/461780,66,461780,0,
76561198018570077/466840,66,466840,0,
76561198018570077/469730,66,469730,0,
76561198018570077/495890,66,495890,0,
76561198018570077/498330,66,498330,2,
76561198018570077/391720,66,391720,597,
76561198018570077/541720,66,541720,6,
76561198018570077/469820,66,469820,0,
76561198018570077/489830,66,489830,11,
76561198027397303/240,67,240,41,
76561198027397303/2100,67,2100,0,
76561198027397303/2130,67,2130,0,
76561198027397303/320,67,320,0,
76561198027397303/340,67,340,0,
76561198027397303/8000,67,8000,0,
76561198027397303/4540,67,4540,112,
76561198027397303/4550,67,4550,177,
76561198027397303/475150,67,475150,9,
76561198027397303/7670,67,7670,0,
76561198027397303/409710,67,409710,0,
76561198027397303/17470,67,17470,0,
76561198027397303/23310,67,23310,0,
76561198027397303/24740,67,24740,0,
76561198027397303/25900,67,25900,114,
76561198027397303/21680,67,21680,0,
76561198027397303/23380,67,23380,0,
76561198027397303/20500,67,20500,0,
76561198027397303/40400,67,40400,0,
76561198027397303/40420,67,40420,0,
76561198027397303/24800,67,24800,0,
76561198027397303/17450,67,17450,0,
76561198027397303/41000,67,41000,0,
76561198027397303/24980,67,24980,0,
76561198027397303/3170,67,3170,0,
76561198027397303/3130,67,3130,0,
76561198027397303/41010,67,41010,0,
76561198027397303/48950,67,48950,0,
76561198027397303/24780,67,24780,2,
76561198027397303/17410,67,17410,0,
76561198027397303/9500,67,9500,0,
76561198027397303/22000,67,22000,0,
76561198027397303/22180,67,22180,0,
76561198027397303/24420,67,24420,12,
76561198027397303/25010,67,25010,0,
76561198027397303/40720,67,40720,0,
76561198027397303/43000,67,43000,0,
76561198027397303/78000,67,78000,0,
76561198027397303/26800,67,26800,0,
76561198027397303/29180,67,29180,11,
76561198027397303/40700,67,40700,0,
76561198027397303/93200,67,93200,0,
76561198027397303/22610,67,22610,0,
76561198027397303/22650,67,22650,0,
76561198027397303/22670,67,22670,0,
76561198027397303/42910,67,42910,84,
76561198027397303/50300,67,50300,0,
76561198027397303/2500,67,2500,0,
76561198027397303/11200,67,11200,0,
76561198027397303/35700,67,35700,10,
76561198027397303/95300,67,95300,0,
76561198027397303/44340,67,44340,0,
76561198027397303/91200,67,91200,0,
76561198027397303/22600,67,22600,0,
76561198027397303/57900,67,57900,0,
76561198027397303/42160,67,42160,0,
76561198027397303/206980,67,206980,0,
76561198027397303/97000,67,97000,0,
76561198027397303/49600,67,49600,0,
76561198027397303/18700,67,18700,9,
76561198027397303/26500,67,26500,5,
76561198027397303/26900,67,26900,0,
76561198027397303/41100,67,41100,5,
76561198027397303/55040,67,55040,0,
76561198027397303/70300,67,70300,0,
76561198027397303/96200,67,96200,0,
76561198027397303/112100,67,112100,0,
76561198027397303/111600,67,111600,0,
76561198027397303/61700,67,61700,0,
76561198027397303/8140,67,8140,0,
76561198027397303/1500,67,1500,0,
76561198027397303/1510,67,1510,0,
76561198027397303/1520,67,1520,6,
76561198027397303/1530,67,1530,0,
76561198027397303/70600,67,70600,0,
76561198027397303/98100,67,98100,8,
76561198027397303/98200,67,98200,0,
76561198027397303/55230,67,55230,39,
76561198027397303/92800,67,92800,0,
76561198027397303/115100,67,115100,0,
76561198027397303/80310,67,80310,0,
76561198027397303/70620,67,70620,0,
76561198027397303/70660,67,70660,0,
76561198027397303/70650,67,70650,0,
76561198027397303/201480,67,201480,0,
76561198027397303/111800,67,111800,12,
76561198027397303/113200,67,113200,224,
76561198027397303/200960,67,200960,0,
76561198027397303/200980,67,200980,0,
76561198027397303/200990,67,200990,0,
76561198027397303/201000,67,201000,0,
76561198027397303/201010,67,201010,0,
76561198027397303/98800,67,98800,22,
76561198027397303/41050,67,41050,0,
76561198027397303/41060,67,41060,0,
76561198027397303/41070,67,41070,0,
76561198027397303/200330,67,200330,0,
76561198027397303/227780,67,227780,0,
76561198027397303/61310,67,61310,0,
76561198027397303/202730,67,202730,0,
76561198027397303/203810,67,203810,0,
76561198027397303/520720,67,520720,0,
76561198027397303/6120,67,6120,0,
76561198027397303/40800,67,40800,0,
76561198027397303/63710,67,63710,0,
76561198027397303/94200,67,94200,32,
76561198027397303/99700,67,99700,0,
76561198027397303/41800,67,41800,0,
76561198027397303/200900,67,200900,226,
76561198027397303/12360,67,12360,0,
76561198027397303/41900,67,41900,26,
76561198027397303/67370,67,67370,0,
76561198027397303/204340,67,204340,0,
76561198027397303/38740,67,38740,0,
76561198027397303/64000,67,64000,0,
76561198027397303/38700,67,38700,0,
76561198027397303/207570,67,207570,0,
76561198027397303/207650,67,207650,0,
76561198027397303/108200,67,108200,0,
76561198027397303/201700,67,201700,0,
76561198027397303/209330,67,209330,0,
76561198027397303/228320,67,228320,0,
76561198027397303/108710,67,108710,38,
76561198027397303/15560,67,15560,0,
76561198027397303/7000,67,7000,0,
76561198027397303/208400,67,208400,0,
76561198027397303/207690,67,207690,4,
76561198027397303/37600,67,37600,0,
76561198027397303/203630,67,203630,0,
76561198027397303/207610,67,207610,0,
76561198027397303/208140,67,208140,0,
76561198027397303/206020,67,206020,0,
76561198027397303/206040,67,206040,0,
76561198027397303/206060,67,206060,0,
76561198027397303/212680,67,212680,0,
76561198027397303/202750,67,202750,0,
76561198027397303/108800,67,108800,0,
76561198027397303/3830,67,3830,0,
76561198027397303/48000,67,48000,0,
76561198027397303/57300,67,57300,0,
76561198027397303/204060,67,204060,0,
76561198027397303/107100,67,107100,0,
76561198027397303/200390,67,200390,0,
76561198027397303/209830,67,209830,0,
76561198027397303/12750,67,12750,0,
76561198027397303/11590,67,11590,0,
76561198027397303/12830,67,12830,0,
76561198027397303/12810,67,12810,0,
76561198027397303/12770,67,12770,0,
76561198027397303/209790,67,209790,0,
76561198027397303/205910,67,205910,0,
76561198027397303/50650,67,50650,0,
76561198027397303/204300,67,204300,0,
76561198027397303/217200,67,217200,0,
76561198027397303/209080,67,209080,0,
76561198027397303/11450,67,11450,0,
76561198027397303/12710,67,12710,0,
76561198027397303/215510,67,215510,0,
76561198027397303/20820,67,20820,0,
76561198027397303/41500,67,41500,0,
